Genome,sample,read_count,num_seqs,rel_abun,MAG,taxa,prophage,time,plot
12C18O_48h_100_P08_coass_bin.1,12C16O_0h_100_P14,166767,67241734,0.0024801115331142,12C18O_48h_100_P08_coass_bin_1,Actinobacteria,True,0,14
12C16O_0h_50_P09_coass_bin.29,12C16O_0h_100_P14,32065,67241734,0.0004768615871803,12C16O_0h_50_P09_coass_bin_29,Gemmatimonadetes,False,0,14
H1-18-all-fractions_conc_3.Bacteria_68_14,12C16O_0h_100_P14,52817,67241734,0.0007854794464402,H1_18_all_fractions_conc_3_Bacteria_68_14,Gemmatimonadetes,False,0,14
12C16O_48h_50_P13_coass_bin.24,12C16O_0h_100_P14,56366,67241734,0.0008382591680339,12C16O_48h_50_P13_coass_bin_24,Actinobacteria,False,0,14
H1-16-all-fractions_metab_conc_65.Bacteria_66_15,12C16O_0h_100_P14,80524,67241734,0.0011975300934386,H1_16_all_fractions_metab_conc_65_Bacteria_66_15,Acidobacteria,False,0,14
12C16O_24h_100_P14_coass_bin.30,12C16O_0h_100_P14,129475,67241734,0.0019255154841783,12C16O_24h_100_P14_coass_bin_30,Chloroflexi,False,0,14
12C16O_168h_100_P08_coass_bin.11,12C16O_0h_100_P14,271490,67241734,0.0040375222923311,12C16O_168h_100_P08_coass_bin_11,Actinobacteria,False,0,14
12C16O_48h_100_P14_coass_bin.6,12C16O_0h_100_P14,20527,67241734,0.0003052717230641,12C16O_48h_100_P14_coass_bin_6,Alphaproteobacteria,False,0,14
12C16O_48h_50_P13_coass_bin.32,12C16O_0h_100_P14,66401,67241734,0.0009874968423628,12C16O_48h_50_P13_coass_bin_32,Chloroflexi,False,0,14
12C16O_48h_50_P10_coass_bin.36,12C16O_0h_100_P14,70782,67241734,0.0010526498320224,12C16O_48h_50_P10_coass_bin_36,Alphaproteobacteria,True,0,14
H1-16-all-fractions_metab_conc_21.Actinobacteria_69_13,12C16O_0h_100_P14,211024,67241734,0.003138289086953,H1_16_all_fractions_metab_conc_21_Actinobacteria_69_13,Actinobacteria,False,0,14
12C16O_0h_100_P14_coass_bin.15,12C16O_0h_100_P14,46915,67241734,0.0006977065760975,12C16O_0h_100_P14_coass_bin_15,Alphaproteobacteria,False,0,14
12C16O_48h_50_P13_coass_bin.30,12C16O_0h_100_P14,80689,67241734,0.0011999839266488,12C16O_48h_50_P13_coass_bin_30,Actinobacteria,False,0,14
H2-16-all-fractions_metab_114.Bacteria_70_8,12C16O_0h_100_P14,103682,67241734,0.001541929302418,H2_16_all_fractions_metab_114_Bacteria_70_8,Gemmatimonadetes,False,0,14
H1-18-all-fractions_metab_conc_61.Actinobacteria_70_18,12C16O_0h_100_P14,64152,67241734,0.000954050352122,H1_18_all_fractions_metab_conc_61_Actinobacteria_70_18,Actinobacteria,False,0,14
12C16O_168h_50_unf_bin.57,12C16O_0h_100_P14,82232,67241734,0.0012229309850932,12C16O_168h_50_unf_bin_57,Actinobacteria,False,0,14
12C16O_0h_100_P08_coass_bin.13,12C16O_0h_100_P14,107798,67241734,0.0016031412872249,12C16O_0h_100_P08_coass_bin_13,Acidobacteria,False,0,14
12C16O_72h_100_unf_bin.11,12C16O_0h_100_P14,260139,67241734,0.0038687134391864,12C16O_72h_100_unf_bin_11,Actinobacteria,False,0,14
H3-16-all-fractions_metab_67.RIF_CHLX_70_0,12C16O_0h_100_P14,47770,67241734,0.0007104218936412,H3_16_all_fractions_metab_67_RIF_CHLX_70_0,Chloroflexi,False,0,14
12C16O_0h_50_P09_coass_bin.13,12C16O_0h_100_P14,286933,67241734,0.0042671862090885,12C16O_0h_50_P09_coass_bin_13,Actinobacteria,False,0,14
H2-16-all-fractions_metab_63.Actinobacteria_69_71,12C16O_0h_100_P14,78942,67241734,0.0011740030380537,H2_16_all_fractions_metab_63_Actinobacteria_69_71,Actinobacteria,True,0,14
H3-16-all-fractions_metab_76.Alphaproteobacteria_69_0,12C16O_0h_100_P14,118020,67241734,0.0017551599725253,H3_16_all_fractions_metab_76_Alphaproteobacteria_69_0,Alphaproteobacteria,False,0,14
12C16O_24h_100_P08_coass_bin.12,12C16O_0h_100_P14,159584,67241734,0.0023732879940306,12C16O_24h_100_P08_coass_bin_12,Chloroflexi,False,0,14
H3-16-all-fractions_metab_conc_126.Actinobacteria_70_0,12C16O_0h_100_P14,99093,67241734,0.0014736829957419,H3_16_all_fractions_metab_conc_126_Actinobacteria_70_0,Actinobacteria,False,0,14
12C16O_168h_100_P14_coass_bin.32,12C16O_0h_100_P14,50704,67241734,0.0007540555096333,12C16O_168h_100_P14_coass_bin_32,Actinobacteria,False,0,14
12C18O_168h_50_P10_coass_bin.6,12C16O_0h_100_P14,122273,67241734,0.0018184093824826,12C18O_168h_50_P10_coass_bin_6,Actinobacteria,False,0,14
H1-16-all-fractions_metab_conc_6.Bacteria_69_19,12C16O_0h_100_P14,125024,67241734,0.0018593214743688,H1_16_all_fractions_metab_conc_6_Bacteria_69_19,Acidobacteria,False,0,14
12C18O_168h_50_P13_coass_bin.24,12C16O_0h_100_P14,122573,67241734,0.0018228708974102,12C18O_168h_50_P13_coass_bin_24,Betaproteobacteria,False,0,14
12C16O_168h_50_P13_coass_bin.8,12C16O_0h_100_P14,159247,67241734,0.0023682762255952,12C16O_168h_50_P13_coass_bin_8,Actinobacteria,False,0,14
H2-18-all-fractions_metab_91.Actinobacteria_71_22,12C16O_0h_100_P14,78388,67241734,0.001165764107154,H2_18_all_fractions_metab_91_Actinobacteria_71_22,Actinobacteria,False,0,14
12C16O_48h_100_unf_bin.14,12C16O_0h_100_P14,23970,67241734,0.0003564750427167,12C16O_48h_100_unf_bin_14,Actinobacteria,False,0,14
H2-16-all-fractions_metab_conc_97.Actinobacteria_72_48,12C16O_0h_100_P14,134257,67241734,0.0019966320321245,H2_16_all_fractions_metab_conc_97_Actinobacteria_72_48,Actinobacteria,False,0,14
H1-18-all-fractions_metab_conc_37.Gemmatimonadetes_69_16,12C16O_0h_100_P14,86419,67241734,0.0012851988617664,H1_18_all_fractions_metab_conc_37_Gemmatimonadetes_69_16,Gemmatimonadetes,False,0,14
H2-16-all-fractions_metab_conc_19.Actinobacteria_69_35,12C16O_0h_100_P14,74187,67241734,0.0011032880264509,H2_16_all_fractions_metab_conc_19_Actinobacteria_69_35,Actinobacteria,False,0,14
H1-16-all-fractions_metab_conc_2.Bradyrhizobium_62_16,12C16O_0h_100_P14,105800,67241734,0.001573427597807,H1_16_all_fractions_metab_conc_2_Bradyrhizobium_62_16,Alphaproteobacteria,False,0,14
12C16O_24h_100_unf_bin.50,12C16O_0h_100_P14,55298,67241734,0.0008223761748916,12C16O_24h_100_unf_bin_50,Actinobacteria,False,0,14
12C16O_24h_100_unf_bin.47,12C16O_0h_100_P14,83903,67241734,0.0012477816232401,12C16O_24h_100_unf_bin_47,Alphaproteobacteria,False,0,14
H2-16-all-fractions_metab_conc_25.Burkholderiales_70_14,12C16O_0h_100_P14,98924,67241734,0.001471169675666,H2_16_all_fractions_metab_conc_25_Burkholderiales_70_14,Betaproteobacteria,False,0,14
12C16O_24h_100_unf_bin.18,12C16O_0h_100_P14,28476,67241734,0.0004234869969296,12C16O_24h_100_unf_bin_18,Actinobacteria,False,0,14
12C16O_48h_50_unf_bin.40,12C16O_0h_100_P14,116367,67241734,0.0017305770252742,12C16O_48h_50_unf_bin_40,Actinobacteria,False,0,14
12C16O_0h_50_unf_bin.25,12C16O_0h_100_P14,120026,67241734,0.0017849926356747,12C16O_0h_50_unf_bin_25,Actinobacteria,False,0,14
12C16O_48h_50_unf_bin.41,12C16O_0h_100_P14,152337,67241734,0.0022655126650957,12C16O_48h_50_unf_bin_41,Actinobacteria,False,0,14
H2-16-all-fractions_metab_conc_77.Actinobacteria_71_48,12C16O_0h_100_P14,288748,67241734,0.0042941783744006,H2_16_all_fractions_metab_conc_77_Actinobacteria_71_48,Actinobacteria,False,0,14
12C16O_24h_100_P08_coass_bin.11,12C16O_0h_100_P14,82583,67241734,0.0012281509575585,12C16O_24h_100_P08_coass_bin_11,Actinobacteria,False,0,14
12C16O_0h_100_P08_coass_bin.18,12C16O_0h_100_P14,107119,67241734,0.0015930433917721,12C16O_0h_100_P08_coass_bin_18,Actinobacteria,False,0,14
12C16O_72h_100_P16_coass_bin.5,12C16O_0h_100_P14,158467,67241734,0.0023566762867834,12C16O_72h_100_P16_coass_bin_5,Acidobacteria,False,0,14
12C16O_168h_50_unf_bin.10,12C16O_0h_100_P14,31719,67241734,0.0004717159732971,12C16O_168h_50_unf_bin_10,Actinobacteria,False,0,14
12C16O_168h_50_P10_coass_bin.31,12C16O_0h_100_P14,259036,67241734,0.0038523099359692,12C16O_168h_50_P10_coass_bin_31,Actinobacteria,False,0,14
H2-16-all-fractions_metab_conc_5.Streptomyces_sviceus_71_22,12C16O_0h_100_P14,279251,67241734,0.0041529416835086,H2_16_all_fractions_metab_conc_5_Streptomyces_sviceus_71_22,Actinobacteria,True,0,14
H1-16-all-fractions_metab_conc_57.Solirubrobacterales_72_43,12C16O_0h_100_P14,73521,67241734,0.0010933834633116,H1_16_all_fractions_metab_conc_57_Solirubrobacterales_72_43,Actinobacteria,False,0,14
H1-18-all-fractions_metab_conc_86.Conexibacter_woesei_72_14,12C16O_0h_100_P14,127252,67241734,0.0018924556585646,H1_18_all_fractions_metab_conc_86_Conexibacter_woesei_72_14,Actinobacteria,False,0,14
12C16O_24h_100_P14_coass_bin.12,12C16O_0h_100_P14,91397,67241734,0.001359230266132,12C16O_24h_100_P14_coass_bin_12,Deltaproteobacteria,False,0,14
H1-16-all-fractions_metab_conc_37.Actinobacteria_70_13,12C16O_0h_100_P14,46469,67241734,0.0006910737905717,H1_16_all_fractions_metab_conc_37_Actinobacteria_70_13,Actinobacteria,False,0,14
12C16O_48h_50_P10_coass_bin.9,12C16O_0h_100_P14,112379,67241734,0.0016712686201697,12C16O_48h_50_P10_coass_bin_9,Actinobacteria,False,0,14
12C16O_0h_50_P13_coass_bin.12,12C16O_0h_100_P14,195057,67241734,0.0029008323907887,12C16O_0h_50_P13_coass_bin_12,Betaproteobacteria,False,0,14
12C16O_168h_50_P13_coass_bin.23,12C16O_0h_100_P14,106090,67241734,0.0015777403955704,12C16O_168h_50_P13_coass_bin_23,Chloroflexi,False,0,14
H3-18-all-fractions_metab_conc_100.Actinobacteria_71_31,12C16O_0h_100_P14,261644,67241734,0.0038910953724066,H3_18_all_fractions_metab_conc_100_Actinobacteria_71_31,Actinobacteria,False,0,14
12C16O_0h_50_P13_coass_bin.10,12C16O_0h_100_P14,89448,67241734,0.0013302452908189,12C16O_0h_50_P13_coass_bin_10,Actinobacteria,False,0,14
12C16O_168h_100_P08_coass_bin.31,12C16O_0h_100_P14,79713,67241734,0.0011854691314176,12C16O_168h_100_P08_coass_bin_31,Gemmatimonadetes,False,0,14
12C16O_0h_50_unf_bin.34,12C16O_0h_100_P14,141572,67241734,0.0021054186377763,12C16O_0h_50_unf_bin_34,Actinobacteria,False,0,14
12C16O_168h_100_P14_coass_bin.3,12C16O_0h_100_P14,188486,67241734,0.0028031103421574,12C16O_168h_100_P14_coass_bin_3,Actinobacteria,False,0,14
H3-16-all-fractions_metab_conc_83.Actinobacteria_70_0,12C16O_0h_100_P14,276747,67241734,0.0041157029055794,H3_16_all_fractions_metab_conc_83_Actinobacteria_70_0,Actinobacteria,False,0,14
12C16O_168h_100_P08_coass_bin.27,12C16O_0h_100_P14,458955,67241734,0.0068254486120182,12C16O_168h_100_P08_coass_bin_27,Actinobacteria,False,0,14
12C16O_168h_100_unf_bin.12,12C16O_0h_100_P14,66091,67241734,0.0009828866102709,12C16O_168h_100_unf_bin_12,Acidobacteria,False,0,14
12C16O_168h_50_P09_coass_bin.26,12C16O_0h_100_P16,146104,85627786,0.0017062685703446,12C16O_168h_50_P09_coass_bin_26,Deltaproteobacteria,False,0,16
12C16O_24h_100_P16_coass_bin.6,12C16O_0h_100_P16,135809,85627786,0.0015860389056421,12C16O_24h_100_P16_coass_bin_6,Actinobacteria,False,0,16
12C18O_168h_50_P13_coass_bin.5,12C16O_0h_100_P16,73484,85627786,0.0008581793764935,12C18O_168h_50_P13_coass_bin_5,Actinobacteria,False,0,16
H1-18-all-fractions_metab_conc_71.Actinobacteria_71_26,12C16O_0h_100_P16,73107,85627786,0.0008537766000396,H1_18_all_fractions_metab_conc_71_Actinobacteria_71_26,Actinobacteria,False,0,16
H3-18-all-fractions_metab_conc_4.Bradyrhizobium_62_18,12C16O_0h_100_P16,70143,85627786,0.0008191616679193,H3_18_all_fractions_metab_conc_4_Bradyrhizobium_62_18,Alphaproteobacteria,False,0,16
12C18O_48h_100_P16_coass_bin.34,12C16O_0h_100_P16,102892,85627786,0.0012016192968016,12C18O_48h_100_P16_coass_bin_34,Acidobacteria,False,0,16
12C16O_48h_100_P14_coass_bin.1,12C16O_0h_100_P16,67938,85627786,0.0007934106809675,12C16O_48h_100_P14_coass_bin_1,Actinobacteria,False,0,16
H3-16-all-fractions_metab_conc_118.Mycobacterium_smegmatis_66_0,12C16O_0h_100_P16,181176,85627786,0.0021158552435304,H3_16_all_fractions_metab_conc_118_Mycobacterium_smegmatis_66_0,Actinobacteria,False,0,16
H2-16-all-fractions_metab_123.Actinobacteria_72_22,12C16O_0h_100_P16,42289,85627786,0.0004938700622248,H2_16_all_fractions_metab_123_Actinobacteria_72_22,Actinobacteria,False,0,16
H2-18-all-fractions_metab_36.Geodermatophilales_73_36,12C16O_0h_100_P16,396261,85627786,0.0046277151204166,H2_18_all_fractions_metab_36_Geodermatophilales_73_36,Actinobacteria,True,0,16
12C16O_0h_100_P08_coass_bin.5,12C16O_0h_100_P16,90647,85627786,0.001058616650441,12C16O_0h_100_P08_coass_bin_5,Alphaproteobacteria,False,0,16
12C16O_24h_100_unf_bin.5,12C16O_0h_100_P16,280633,85627786,0.0032773590572574,12C16O_24h_100_unf_bin_5,Alphaproteobacteria,False,0,16
12C18O_168h_50_P13_coass_bin.4,12C16O_0h_100_P16,64296,85627786,0.0007508777583014,12C18O_168h_50_P13_coass_bin_4,Chloroflexi,False,0,16
12C16O_168h_50_unf_bin.52,12C16O_0h_100_P16,39062,85627786,0.0004561836971938,12C16O_168h_50_unf_bin_52,Gammaproteobacteria,False,0,16
12C16O_24h_100_P08_coass_bin.7,12C16O_0h_100_P16,55773,85627786,0.0006513423107774,12C16O_24h_100_P08_coass_bin_7,Actinobacteria,False,0,16
12C16O_168h_50_unf_bin.22,12C16O_0h_100_P16,76054,85627786,0.0008881929984736,12C16O_168h_50_unf_bin_22,Betaproteobacteria,False,0,16
12C16O_168h_50_P09_coass_bin.27,12C16O_0h_100_P16,108626,85627786,0.0012685835413285,12C16O_168h_50_P09_coass_bin_27,Actinobacteria,False,0,16
12C16O_168h_50_P09_coass_bin.9,12C16O_0h_100_P16,35935,85627786,0.0004196651773759,12C16O_168h_50_P09_coass_bin_9,Alphaproteobacteria,True,0,16
12C16O_168h_50_P10_coass_bin.16,12C16O_0h_100_P16,11828,85627786,0.0001381327318214,12C16O_168h_50_P10_coass_bin_16,Thaumarchaeota,False,0,16
12C16O_72h_100_P16_coass_bin.33,12C16O_0h_100_P16,393570,85627786,0.0045962884057284,12C16O_72h_100_P16_coass_bin_33,Chloroflexi,False,0,16
H1-18-all-fractions_conc_122.Actinobacteria_70_12,12C16O_0h_100_P16,205187,85627786,0.0023962665576802,H1_18_all_fractions_conc_122_Actinobacteria_70_12,Actinobacteria,False,0,16
12C16O_48h_50_P10_coass_bin.25,12C16O_0h_100_P16,241493,85627786,0.0028202644407972,12C16O_48h_50_P10_coass_bin_25,Actinobacteria,False,0,16
12C16O_0h_100_unf_bin.13,12C16O_0h_100_P16,28449,85627786,0.0003322402847131,12C16O_0h_100_unf_bin_13,Deltaproteobacteria,False,0,16
H1-18-all-fractions_metab_conc_17.Bacteria_55_30,12C16O_0h_100_P16,43336,85627786,0.0005060974016074,H1_18_all_fractions_metab_conc_17_Bacteria_55_30,Verrucomicrobia,False,0,16
12C18O_168h_50_P13_coass_bin.12,12C16O_0h_100_P16,77963,85627786,0.0009104871635943,12C18O_168h_50_P13_coass_bin_12,Actinobacteria,False,0,16
12C16O_0h_100_unf_bin.12,12C16O_0h_100_P16,74137,85627786,0.0008658054057359,12C16O_0h_100_unf_bin_12,Alphaproteobacteria,False,0,16
12C16O_48h_50_P10_coass_bin.43,12C16O_0h_100_P16,37255,85627786,0.0004350807341906,12C16O_48h_50_P10_coass_bin_43,Actinobacteria,False,0,16
12C18O_48h_100_P08_coass_bin.19,12C16O_0h_100_P16,51501,85627786,0.000601451963268,12C18O_48h_100_P08_coass_bin_19,Actinobacteria,True,0,16
12C16O_24h_100_unf_bin.14,12C16O_0h_100_P16,34796,85627786,0.0004063634203972,12C16O_24h_100_unf_bin_14,Actinobacteria,False,0,16
12C16O_168h_100_unf_bin.19,12C16O_0h_100_P16,125295,85627786,0.0014632516599226,12C16O_168h_100_unf_bin_19,Actinobacteria,False,0,16
H1-16-all-fractions_metab_conc_1.Actinobacteria_71_32,12C16O_0h_100_P16,182821,85627786,0.0021350662972881,H1_16_all_fractions_metab_conc_1_Actinobacteria_71_32,Actinobacteria,False,0,16
12C16O_72h_100_P14_coass_bin.22,12C16O_0h_100_P16,193838,85627786,0.0022637278044302,12C16O_72h_100_P14_coass_bin_22,Actinobacteria,False,0,16
12C18O_168h_50_P09_coass_bin.21,12C16O_0h_100_P16,131597,85627786,0.0015368492652606,12C18O_168h_50_P09_coass_bin_21,Alphaproteobacteria,False,0,16
12C18O_48h_100_P08_coass_bin.32,12C16O_0h_100_P16,82301,85627786,0.0009611482889444,12C18O_48h_100_P08_coass_bin_32,Deltaproteobacteria,False,0,16
12C16O_24h_100_P16_coass_bin.18,12C16O_0h_100_P16,75453,85627786,0.0008811742487421,12C16O_24h_100_P16_coass_bin_18,Alphaproteobacteria,False,0,16
12C16O_0h_50_P09_coass_bin.5,12C16O_0h_100_P16,58912,85627786,0.0006880009720209,12C16O_0h_50_P09_coass_bin_5,Chloroflexi,False,0,16
12C16O_168h_100_P16_coass_bin.28,12C16O_0h_100_P16,220949,85627786,0.0025803423201903,12C16O_168h_100_P16_coass_bin_28,Acidobacteria,False,0,16
H1-18-all-fractions_metab_conc_19.Rhizobiales_64_12,12C16O_0h_100_P16,29758,85627786,0.0003475273785544,H1_18_all_fractions_metab_conc_19_Rhizobiales_64_12,Alphaproteobacteria,False,0,16
12C16O_0h_100_P16_coass_bin.2,12C16O_0h_100_P16,37446,85627786,0.0004373113185479,12C16O_0h_100_P16_coass_bin_2,Chloroflexi,False,0,16
12C18O_48h_100_P08_coass_bin.1,12C16O_0h_100_P16,409638,85627786,0.004783937774591,12C18O_48h_100_P08_coass_bin_1,Actinobacteria,True,0,16
12C18O_168h_50_P10_coass_bin.12,12C16O_0h_100_P16,59786,85627786,0.0006982079391846,12C18O_168h_50_P10_coass_bin_12,Verrucomicrobia,False,0,16
12C16O_0h_50_P09_coass_bin.29,12C16O_0h_100_P16,62494,85627786,0.000729833187559,12C16O_0h_50_P09_coass_bin_29,Gemmatimonadetes,False,0,16
H1-18-all-fractions_conc_3.Bacteria_68_14,12C16O_0h_100_P16,54321,85627786,0.0006343851982813,H1_18_all_fractions_conc_3_Bacteria_68_14,Gemmatimonadetes,False,0,16
H1-16-all-fractions_metab_conc_65.Bacteria_66_15,12C16O_0h_100_P16,105260,85627786,0.001229273871451,H1_16_all_fractions_metab_conc_65_Bacteria_66_15,Acidobacteria,False,0,16
12C16O_24h_100_P14_coass_bin.30,12C16O_0h_100_P16,171174,85627786,0.0019990473653026,12C16O_24h_100_P14_coass_bin_30,Chloroflexi,False,0,16
12C16O_168h_100_P08_coass_bin.11,12C16O_0h_100_P16,238000,85627786,0.0027794716074989,12C16O_168h_100_P08_coass_bin_11,Actinobacteria,False,0,16
H3-18-all-fractions_metab_conc_49.Actinobacteria_70_18,12C16O_0h_100_P16,85246,85627786,0.0009955413304741,H3_18_all_fractions_metab_conc_49_Actinobacteria_70_18,Actinobacteria,False,0,16
12C16O_48h_100_P14_coass_bin.6,12C16O_0h_100_P16,27009,85627786,0.0003154233136426,12C16O_48h_100_P14_coass_bin_6,Alphaproteobacteria,False,0,16
12C18O_72h_100_P08_coass_bin.19,12C16O_0h_100_P16,17838,85627786,0.0002083202291368,12C18O_72h_100_P08_coass_bin_19,Alphaproteobacteria,False,0,16
12C16O_48h_50_P13_coass_bin.32,12C16O_0h_100_P16,83395,85627786,0.0009739245155772,12C16O_48h_50_P13_coass_bin_32,Chloroflexi,False,0,16
12C16O_48h_50_P10_coass_bin.36,12C16O_0h_100_P16,140985,85627786,0.0016464865738791,12C16O_48h_50_P10_coass_bin_36,Alphaproteobacteria,True,0,16
12C16O_0h_100_P16_coass_bin.1,12C16O_0h_100_P16,60480,85627786,0.0007063127849644,12C16O_0h_100_P16_coass_bin_1,Alphaproteobacteria,False,0,16
H1-16-all-fractions_metab_conc_21.Actinobacteria_69_13,12C16O_0h_100_P16,278771,85627786,0.0032556137793869,H1_16_all_fractions_metab_conc_21_Actinobacteria_69_13,Actinobacteria,False,0,16
12C16O_0h_100_P14_coass_bin.15,12C16O_0h_100_P16,50343,85627786,0.0005879283156988,12C16O_0h_100_P14_coass_bin_15,Alphaproteobacteria,False,0,16
12C16O_48h_50_P13_coass_bin.30,12C16O_0h_100_P16,75580,85627786,0.0008826574121629,12C16O_48h_50_P13_coass_bin_30,Actinobacteria,False,0,16
12C16O_0h_50_P09_coass_bin.6,12C16O_0h_100_P16,19980,85627786,0.0002333354736043,12C16O_0h_50_P09_coass_bin_6,Thaumarchaeota,True,0,16
H2-16-all-fractions_metab_114.Bacteria_70_8,12C16O_0h_100_P16,91767,85627786,0.0010716965168292,H2_16_all_fractions_metab_114_Bacteria_70_8,Gemmatimonadetes,False,0,16
H1-18-all-fractions_metab_conc_61.Actinobacteria_70_18,12C16O_0h_100_P16,64451,85627786,0.000752687918382,H1_18_all_fractions_metab_conc_61_Actinobacteria_70_18,Actinobacteria,False,0,16
12C16O_0h_50_unf_bin.17,12C16O_0h_100_P16,26153,85627786,0.0003054265586173,12C16O_0h_50_unf_bin_17,Actinobacteria,False,0,16
12C16O_168h_50_unf_bin.57,12C16O_0h_100_P16,81995,85627786,0.0009575746825919,12C16O_168h_50_unf_bin_57,Actinobacteria,False,0,16
12C16O_0h_50_P10_coass_bin.6,12C16O_0h_100_P16,50597,85627786,0.0005908946425404,12C16O_0h_50_P10_coass_bin_6,Gemmatimonadetes,False,0,16
12C16O_0h_50_P10_coass_bin.20,12C16O_0h_100_P16,66845,85627786,0.0007806461327868,12C16O_0h_50_P10_coass_bin_20,Gammaproteobacteria,False,0,16
12C16O_0h_100_P08_coass_bin.13,12C16O_0h_100_P16,147379,85627786,0.0017211585968134,12C16O_0h_100_P08_coass_bin_13,Acidobacteria,False,0,16
12C16O_72h_100_unf_bin.11,12C16O_0h_100_P16,178821,85627786,0.0020883524887587,12C16O_72h_100_unf_bin_11,Actinobacteria,False,0,16
H3-16-all-fractions_metab_67.RIF_CHLX_70_0,12C16O_0h_100_P16,58642,85627786,0.0006848477899451,H3_16_all_fractions_metab_67_RIF_CHLX_70_0,Chloroflexi,False,0,16
12C16O_0h_50_P09_coass_bin.13,12C16O_0h_100_P16,204092,85627786,0.0023834786525953,12C16O_0h_50_P09_coass_bin_13,Actinobacteria,False,0,16
H1-18-all-fractions_metab_conc_36.Alphaproteobacteria_64_14,12C16O_0h_100_P16,51906,85627786,0.0006061817363816,H1_18_all_fractions_metab_conc_36_Alphaproteobacteria_64_14,Alphaproteobacteria,False,0,16
H1-18-all-fractions_metab_maxb_101.Bacteria_63_9,12C16O_0h_100_P16,53379,85627786,0.0006233840963726,H1_18_all_fractions_metab_maxb_101_Bacteria_63_9,Chloroflexi,False,0,16
12C16O_0h_50_P10_coass_bin.29,12C16O_0h_100_P16,64402,85627786,0.0007521156742275,12C16O_0h_50_P10_coass_bin_29,Alphaproteobacteria,False,0,16
12C16O_168h_100_P14_coass_bin.7,12C16O_0h_100_P16,73037,85627786,0.0008529591083903,12C16O_168h_100_P14_coass_bin_7,Actinobacteria,False,0,16
H2-16-all-fractions_metab_63.Actinobacteria_69_71,12C16O_0h_100_P16,74808,85627786,0.0008736416471167,H2_16_all_fractions_metab_63_Actinobacteria_69_71,Actinobacteria,True,0,16
12C16O_0h_100_P08_coass_bin.9,12C16O_0h_100_P16,77028,85627786,0.0008995678108505,12C16O_0h_100_P08_coass_bin_9,Alphaproteobacteria,False,0,16
H3-16-all-fractions_metab_76.Alphaproteobacteria_69_0,12C16O_0h_100_P16,123000,85627786,0.0014364496122788,H3_16_all_fractions_metab_76_Alphaproteobacteria_69_0,Alphaproteobacteria,False,0,16
12C16O_24h_100_P08_coass_bin.12,12C16O_0h_100_P16,159823,85627786,0.0018664852551483,12C16O_24h_100_P08_coass_bin_12,Chloroflexi,False,0,16
H3-16-all-fractions_metab_conc_126.Actinobacteria_70_0,12C16O_0h_100_P16,133763,85627786,0.0015621447925793,H3_16_all_fractions_metab_conc_126_Actinobacteria_70_0,Actinobacteria,False,0,16
12C16O_168h_100_P14_coass_bin.32,12C16O_0h_100_P16,57239,85627786,0.0006684629216035,12C16O_168h_100_P14_coass_bin_32,Actinobacteria,False,0,16
12C18O_168h_50_P10_coass_bin.6,12C16O_0h_100_P16,155229,85627786,0.0018128344460523,12C18O_168h_50_P10_coass_bin_6,Actinobacteria,False,0,16
H3-16-all-fractions_metab_conc_98.Alphaproteobacteria_63_0,12C16O_0h_100_P16,80761,85627786,0.0009431634726606,H3_16_all_fractions_metab_conc_98_Alphaproteobacteria_63_0,Alphaproteobacteria,True,0,16
